ID,Tags,Created At,Text
1394065281585135616,,Sun May 16 23:00:38 +0000 2021,@Prakhar22694549 @netanyahu @ModifiedAkki India is busy drinking cow piss to get rid of covid
1394055950277939203,,Sun May 16 22:23:33 +0000 2021,@MoizBaig26 Due to Covid they are not able to get approvals but expect one next weekend.
1394053281194954754,,Sun May 16 22:12:57 +0000 2021,At one side of the story U are controlling a proper lockdown of 8 days on one of the most important events &amp; on the other side U are willing to get students convinced for examinations?How do U know that the situation of the country will get any better till June? @ImranKhanPTI https://t.co/iwWgjbstMo
1394046829311012865,,Sun May 16 21:47:18 +0000 2021,I suppose going on trips with your friends without masks and social distancing doesn't spread Covid. So much for performative wokeness https://t.co/CnkR9Ignwe
1394046306642010112,,Sun May 16 21:45:14 +0000 2021,"@amiraibani Lmaoooo covid party 
Oh dear thag sounds horrifying"
1394045334796570627,,Sun May 16 21:41:22 +0000 2021,"The New York Times: America Is Failing Its Moral Test on Vaccines.
https://t.co/ZDoaUk7kBA"
1394044655910670336,,Sun May 16 21:38:40 +0000 2021,"16 year old artist laiba Imran's Powerful portrayal of how covid does not distinguish between people &amp; borders. A reminder of our common bond of humanity. At the same time she is also saying that there is no reason to panic, just to follow sensible precautions. https://t.co/XvqfV9qBuo"
1394044522120810496,,Sun May 16 21:38:08 +0000 2021,@nahvijunaid Jokes aside she is doing great reporting in India for Covid. A welcome change.
1394037035929948166,,Sun May 16 21:08:23 +0000 2021,"@munirahmedap @javerias Nathiagali &amp; all other tourist places were close due to lockdown.

PM kese chala gya wo bhi family k sath ?

Pls"
1394035960384471042,,Sun May 16 21:04:07 +0000 2021,@MeNirajK @TheZaiduLeaks Indian medicine for covid https://t.co/9h3rHj5S8j
1394033445345497089,,Sun May 16 20:54:07 +0000 2021,Pakistan eases Covid restrictions on transportation and commercial activities - Times of India https://t.co/u5FK2MiInc
1394030237592207375,,Sun May 16 20:41:23 +0000 2021,Which countries have stopped using AstraZeneca’s COVID vaccine? | Coronavirus pandemic News | Al Jazeera https://t.co/v3acOTnxB9 via @AJEnglish
1394030105412964353,,Sun May 16 20:40:51 +0000 2021,"@hindustani_tk @bahadirsancak @netanyahu RSS n shiv Sena killed Muslims through the year
Now in covid where are they
Licking ass of your Bhagwan Krishna or Kali Mata or Saraswati"
1394029974387150855,,Sun May 16 20:40:20 +0000 2021,"Tomorrow office at 8 
lockdown please 🙏🏻 😷"
1394029018215817216,,Sun May 16 20:36:32 +0000 2021,"@itsokaybis Comes home.
Rn I’m trying to convince them to let me go to England for uni,I’ve done the first online due to covid but they’re still using it as an excuse to not let me go and it’s really stressing me out because we had planned to let me leave in August.
Pray for me xxx"
1394028657241432064,,Sun May 16 20:35:06 +0000 2021,"@aruntechone @SubuhiKhan01 @IDF Agree with you 💯 time. We should Raise voice for innocents humanity's no matter hindo, muslim, Sikh, isaai. we were also with indian people during start 2nd wave of covid 19 &amp; we are still with you for this pandemic."
