ID,Tags,Created At,Text
1450594343929229312,,Tue Oct 19 22:46:56 +0000 2021,@AQUARlUSMARS Meeeeeeeeee when Covid was initially began
1450579556679684096,followforfollow,Tue Oct 19 21:48:11 +0000 2021,Brazilian congressional panel set to recommend mass homicide charges against Jair Bolsonaro over COVID-19 response: report https://t.co/C4XVD8Mi3N #followforfollow
1450573536859459586,followforfollow,Tue Oct 19 21:24:16 +0000 2021,5% of Washington state police personnel don't comply with COVID-19 vaccine mandate https://t.co/FcIIRrsayF #followforfollow
1450570236638420995,,Tue Oct 19 21:11:09 +0000 2021,"@bilalgilani Great achievement. But can only be partially attributed to pti (foreign policy, TERF, covid handling). Rest is due to us/china trade war, India/Bangladesh/Vietnam covid mess. If growth continues then more attribution to pti"
1450569775550287876,followforfollow,Tue Oct 19 21:09:19 +0000 2021,"Top Republican senator demands US military suspend COVID-19 vaccine mandate, arguing it hurts morale and readiness https://t.co/tAz3RMjT9j #followforfollow"
1450554483419844609,,Tue Oct 19 20:08:33 +0000 2021,@ahsanofagun covid +ve
1450536540493524993,followforfollow,Tue Oct 19 18:57:15 +0000 2021,CNN's John King reveals he has multiple sclerosis and says he's grateful for his colleagues who got vaccinated https://t.co/RD7TWZPL1f #followforfollow
1450530240992890884,23NewsBulletin Pakistan coronavirus July 23News,Tue Oct 19 18:32:13 +0000 2021,"#23NewsBulletin – #Pakistan reported 20 new #coronavirus fatalities on Tuesday morning, the lowest number of deaths from the virus in a single day since the fourth wave started in #July.

#23News

Picture Courtesy: Online https://t.co/vqE8azPqse"
1450521419721367560,اداروں_پربھونکنابیرونی_ایجنڈا,Tue Oct 19 17:57:10 +0000 2021,"#اداروں_پربھونکنابیرونی_ایجنڈا 
@SRlalaland 
@WeAreVOIK 

The prime minister added that New Delhi wanted to take the global spotlight off its reign of terror in Indian Illegally Occupied Jammu and Kashmir (IIOKJ), which has been under a draconian lockdown for more than a year now"
1450521131178512385,اداروں_پربھونکنابیرونی_ایجنڈا,Tue Oct 19 17:56:01 +0000 2021,"#اداروں_پربھونکنابیرونی_ایجنڈا 
@SRlalaland 

The prime minister added that New Delhi wanted to take the global spotlight off its reign of terror in Indian Illegally Occupied Jammu and Kashmir (IIOKJ), which has been under a draconian lockdown for more than a year now."
1450512513947381768,,Tue Oct 19 17:21:47 +0000 2021,New Zealand’s daily COVID-19 cases hit record high - https://t.co/2y11xl8Tfg
1450511654760951811,,Tue Oct 19 17:18:22 +0000 2021,What has happened every thing was normal till December 19. I think world is reacting too much. Like they reacted during Covid 19 and locked everything. Full marks to brilliant strategy of @ImranKhanPTI that he saved Pakistan during difficult times with Tawakkal on Allah. https://t.co/FqX51dg27l
1450511304985296898,,Tue Oct 19 17:16:58 +0000 2021,UK: Michael Gove surrounded by anti-Covid restriction protesters in Westminster – video https://t.co/aqlAbKyJOS
1450503691803504649,,Tue Oct 19 16:46:43 +0000 2021,@syed_maazuddin @shazbkhanzdaGEO You forget how he was praising India over their lockdown strategy.
1450493199382945792,,Tue Oct 19 16:05:02 +0000 2021,COVID-19 vaccine deliveries revive normal life https://t.co/wPUm3Tp3fw via @ShareAmerica
1450488256928403463,,Tue Oct 19 15:45:23 +0000 2021,I miss lockdown days nowhere to go no one to meet with 😭😭
1450473573290815493,,Tue Oct 19 14:47:03 +0000 2021,"@faizan_elahiii Do you know about crude oil issue last year? When oil was cheap no one was buying because of Covid, some sectors wanted to hold and store?"
1450467883755126797,,Tue Oct 19 14:24:26 +0000 2021,"@Deebawarraich1 @WaseemBadami Hahahaha.... 
Covid you know...😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂"
1450467493403930641,,Tue Oct 19 14:22:53 +0000 2021,@MuzzammilAslam3 But in that country people were supported by Government by COVID-19 support fund across the country and we are losing jobs
