ID,Tags,Created At,Text
1453145574069448706,,Tue Oct 26 23:44:37 +0000 2021,"@AvinashhMishraa @ShaneWarne @SGanguly99 @BCCI @IPL Build toilets first. Then boast about IPL. 🤭😁 And we saw your reality during Covid crisis when people died on roads in India. 
Spend money where due, You Gando. What a line 🤣"
1453124992061816834,,Tue Oct 26 22:22:50 +0000 2021,"A key advisory committee to the Food and Drug Administration voted overwhelmingly to recommend the use of Pfizer-BioNTech’s coronavirus vaccine in 5- to 11-year-olds, bringing the vaccine a big step closer to about 28 million children.  https://t.co/AdqmR2qKK5"
1453099578702667778,,Tue Oct 26 20:41:51 +0000 2021,"Trending FOX BUSINESS News: FDA advisers back Pfizer’s COVID-19 vaccine for young kids A panel of U.S. health advisers on Tuesday endorsed kid-size doses of Pfizer’s COVID-19 vaccine, moving the U.S. closer to beginning vaccinations in children ages 5 to… https://t.co/tI1mBJB5kH"
1453099571475881990,,Tue Oct 26 20:41:49 +0000 2021,"Trending FOX BUSINESS News: Treasury IG to audit airline compliance with CARES Act loans, amid COVID vaccine layoffs The Treasury Department inspector general is planning to audit on whether major airline companies are in compliance with the terms of the… https://t.co/yZ5TOi3Uhm"
1453091350962900999,,Tue Oct 26 20:09:09 +0000 2021,"SurvivalMD
https://t.co/fvSC8FUP1b

 “The hospital used to be
where you went to get well”
Now it's where people go, rightfully
fearing they will get sick from Covid-19
Here's a new way to protect yourself:
https://t.co/c5ROrmwfQm https://t.co/E9J2m85P2L"
1453078058106335233,,Tue Oct 26 19:16:20 +0000 2021,"""When the Public were having many hopes and expectations from them during COVID-19 first wave THEY LITERALLY CLOSED DOORS FOR CIVIL PATIENTS"" https://t.co/l99X0RT31n"
1453073501988876288,,Tue Oct 26 18:58:14 +0000 2021,@ScottMendelson @Forbes Certainly they must be banking on success of the sequel when COVID passes.
1453065440889081867,Punjab Covid_19 EndCorona MillionADay VaccinesWork VaccinesSaveLives REDPunjab COVID19 GetVaccinatedNow COVISHIELD,Tue Oct 26 18:26:12 +0000 2021,"Get vaccinated. NOW

Reach Every Door Campaign #Punjab for #Covid_19 vaccination 

Find local vaccination team in your community. 

#EndCorona
#MillionADay
#VaccinesWork
#VaccinesSaveLives 
#REDPunjab
#COVID19 
#GetVaccinatedNow 
#COVISHIELD 

@PSHDept @EPIPakistan @OfficialNcoc https://t.co/ltXYd88k3Z"
1453063403967291403,EndPoverty,Tue Oct 26 18:18:06 +0000 2021,"The quest to end poverty has suffered its worst setback, largely due to COVID-19, conflict &amp; climate change. This #EndPoverty Day, show your support for global action 🤜🏼🤛🏼 to halt historic threats to poverty reduction ⬇️"
1453056450046083073,,Tue Oct 26 17:50:28 +0000 2021,"Trending FOX BUSINESS News: Arkansas will 'lose valuable workers' over COVID vaccine mandate: Gov. Hutchinson Arkansas Gov. Asa Hutchinson discusses the impact COVID vaccine mandates have had. https://t.co/pg9aiHNzbR https://t.co/zBW5J3iOxk
Arkansas wi… https://t.co/pg9aiHNzbR"
1453056190145916931,,Tue Oct 26 17:49:26 +0000 2021,@Rohinsi16699812 @VFSGlobal Mr. Sing they become strong after COVID-19. They balckmail and looted innocent people and they earned thousands by this job.
1453051138471833611,,Tue Oct 26 17:29:22 +0000 2021,"SurvivalMD
https://t.co/fvSC8FUP1b

 “The hospital used to be
where you went to get well”
Now it's where people go, rightfully
fearing they will get sick from Covid-19
Here's a new way to protect yourself:
https://t.co/c5ROrmwfQm https://t.co/HoLRSlA4Tg"
1453043041065971712,,Tue Oct 26 16:57:11 +0000 2021,They don't even have clean washrooms for patients to use. Old emergency buildings converted into emergency COVID center.. half torn down buildings are COVID centers ffs..
1453042238745976837,AikHaiNigar,Tue Oct 26 16:54:00 +0000 2021,"On the floor, doctors not-in-uniform work in harsher conditions day and night. Mainly for the general public and the poor! To laud one sector of the nation, it's not vital to defy the other. Not to forget the contributions of civil doctors in the COVID-19 pandemic. #AikHaiNigar https://t.co/zpjSIiMd98"
1453036308511830023,KuchNaCoronaVirus,Tue Oct 26 16:30:26 +0000 2021,"COVID 18 continues kn Pakistan
#KuchNaCoronaVirus https://t.co/dY271ZnvZJ"
1452996352011653128,,Tue Oct 26 13:51:40 +0000 2021,"Inflation is around the globe covid-19 has effected the economy to its optimum level and globe is suffering from economy loss..
Pakistan is not alone in this immense crises stop throwing wishy washy reasoning on him https://t.co/2NuXdvAo5w"
1452996072796741635,,Tue Oct 26 13:50:33 +0000 2021,@whyTooba Covid main apne hospital band ktr diya the
1452995494830018570,,Tue Oct 26 13:48:15 +0000 2021,@UNAIDS And it's has all the restrictions.for covid -19
1452986182778900484,,Tue Oct 26 13:11:15 +0000 2021,In a COVID ward surrounded by COVID patients. This shit crazy scary
