ID,Tags,Created At,Text
1435004258894635012,COVID19,Mon Sep 06 22:17:31 +0000 2021,"A very close relative passed away today in a very young age 

Guys please take a moment to pray Fatiha for his magfirat.

Covid-19 is really disturbing
Please be aware of 4th wave

#COVID19"
1434995702204178438,,Mon Sep 06 21:43:30 +0000 2021,@angry_queen_ Lockdown holidays main Lalaaaa jag rai hai 😂👍
1434979085424513026,,Mon Sep 06 20:37:29 +0000 2021,@nancylevine Can some one shed some light here what is actually the foundation of this anti vaccine march? Is it becuz they do not want to take it at all or is it the way state of Texas is conducting Covid vaccines??? Anyone?
1434975384530038788,,Mon Sep 06 20:22:46 +0000 2021,"Trending FOX BUSINESS News: Right to Work economies are recovering faster from COVID, here's why As our the nation seeks to rebound from the economic effects of COVID, some states are having an easier time getting back up to speed and labor laws are part… https://t.co/HsTD3ac86C"
1434966663607291908,,Mon Sep 06 19:48:07 +0000 2021,@Es0t3ric @rabia_ejaz praying for their speedy recovery and may they get well soon.. if they are in Lahore and need anything do let me know if they need covid test i will ask team to go home n collect their samples from home
1434965107445014530,,Mon Sep 06 19:41:56 +0000 2021,"@Sahar_Ahmed1 Covid is very much spreading.
Data not reliable."
1434964152569798658,,Mon Sep 06 19:38:08 +0000 2021,@caroreadstarot the youtube tarot lady told me I am going to be busy I have an appointment with my house is big with you butter and undo PSL is canceled covid-19 is a virus
1434960242970972165,,Mon Sep 06 19:22:36 +0000 2021,@nuggiessanytime Lockdown kb lga hai?
1434958657452756998,,Mon Sep 06 19:16:18 +0000 2021,imagine where we would have been if covid was never a thing
1434957035716677633,,Mon Sep 06 19:09:52 +0000 2021,"The Ronaq of twitter is suffering from COVID 😭
Please pray for speedy recovery of her."
1434949445834186752,,Mon Sep 06 18:39:42 +0000 2021,@Taimur_Laal @NidaKirmani This is a very sudden decision by the government and the COVID-19 cases aren't that high plus universities student are above 18 and are vaccinated. PTIs policies are never understandable
1434944200026607616,,Mon Sep 06 18:18:51 +0000 2021,"The commentator there dwelling on all the social work @aisamhqureshi did before and during Covid last year, and I'm reminded of his greatness beyond everything he's achieved on court. So so proud of the person he is"
1434941267645960199,Covid COVID19 ICCBS academiamag,Mon Sep 06 18:07:12 +0000 2021,"NIV conducts 300,000 #Covid tests.

Read more: https://t.co/kkHHCxRXcD

#COVID19 #ICCBS #academiamag"
1434939936738787337,,Mon Sep 06 18:01:55 +0000 2021,"@fanii_aliii Me bhi this soch rhi hun covid k name py dirty politics khel rhy abhi kuch din bad Phr se open kry gy Phr 10th ka result aye ga 1st year k admission start hun gy , admission k bad fee wagera leny k bad dekhna inhun ny Phr kehna hai corona agya corona agya drama krty har bar"
1434931959449464835,,Mon Sep 06 17:30:13 +0000 2021,"@talesofvirus OMG I LOVE IT 
yep you'll complete the girl's face when u find ur soulmate we get it virus"
1434929126872436736,,Mon Sep 06 17:18:58 +0000 2021,@Steve_Laws_ @DavidJoBrexit Tory mps ignoring the illegal migrant and criminal invasion of the Uk. they seem to talk a lot of Covid-19 .don’t hear much on immigration from Tory Steve Baker .taboo subject with Tory party
1434928442617778182,,Mon Sep 06 17:16:15 +0000 2021,@covid_kumar @sumrkhan1 Stupid choice. Let's say Taliban gets a government in Pakistan. Then it will be Taliban with 650000 army armed with Atomic weapons next to India. And then india is next. These guy beaten US and NATO with Ak47 &amp; RPGs. What will happen when they get all 🇵🇰 weapons... RIP 🇮🇳
1434927926043086854,,Mon Sep 06 17:14:11 +0000 2021,too greedy by 2018.. until Covid-19 was a Diversion.. like 9 / 11 was to keep you away from pinpointing at my masturbation.. meri izzat pai haath uthao gai tou aisai hi hoga..
1434926233825972226,,Mon Sep 06 17:07:28 +0000 2021,@M_Muzammil00 Covid
1434926173361000449,Covid_19 COVID COVID19 DeltaVariant Delta,Mon Sep 06 17:07:14 +0000 2021,"Covid-19 is the mother of all diseases, period!!!
#Covid_19 #COVID #COVID19 #DeltaVariant #Delta"
1434916595923628045,,Mon Sep 06 16:29:10 +0000 2021,@blessyounom Lockdown ki wjha Sy ?
1434916531125768206,,Mon Sep 06 16:28:55 +0000 2021,Line Drawing Classes at Hast O Neest 2015-Covid-19
1434916194478350337,,Mon Sep 06 16:27:34 +0000 2021,"baat hadd sai guzr chuki hogi Asad ki koi bhi ahi sunn raha hoga, qiyamat ka manzr hoga.. 2018, Covid-19 around the corner, something is coming.. something big!

wait for it.. we don't know what it was.. or how it will happen before we Ascend, Exodus.. VIP treatment.."
1434914061091758081,,Mon Sep 06 16:19:06 +0000 2021,@DoreenKiani @NadraPak @nhsrcofficial @DhoIslamabad I think it is already there. You can generate the pass through COVID 19 app; gets saved in your iPhone wallet.
1434912656150958083,,Mon Sep 06 16:13:31 +0000 2021,@69AFS its covid most probably
1434907084672405509,,Mon Sep 06 15:51:22 +0000 2021,She's covid positive plus has some other health issues.. need prayers 😭
1434906347536007168,,Mon Sep 06 15:48:27 +0000 2021,"COVID-19 origin tracing must be carried out in scientific, fair, just manner --- Quite elaborately written  - hardly needs further comments with the exception that let us work together and defeat the common enemy of mankind  -- these days this Covid-19. https://t.co/hHhQMCUxq2"
1434905609858691072,,Mon Sep 06 15:45:31 +0000 2021,@qwertyasadas I have visited I got covid last week got multiple drips I'm fine now but I can't focus properly I think covid affected my vision.
1434902827810185221,,Mon Sep 06 15:34:28 +0000 2021,@CuoreDiCuori I work in a hospital Covid ward now where I just joined and the nurses don’t take any  shift* from anyone! Power to them!
1434902557898391554,,Mon Sep 06 15:33:23 +0000 2021,Does covid affect eyesight?
1434901164735279104,,Mon Sep 06 15:27:51 +0000 2021,"Pakistan ODI squad tested negative for COVID-19 in the first testing, held in their respective cities.
Players meeting with expected chairman Ramiz Raja is also scheduled at NHPC."
1434892691993677827,,Mon Sep 06 14:54:11 +0000 2021,Tracing the origins of US media’s disinformation campaign against China on COVID-19 --- Sufficient details given to convince the American people and the Western thinkers  that the black mailing others is neither graceful nor convincing. https://t.co/hgVceONRG3
1434890639699759114,,Mon Sep 06 14:46:02 +0000 2021,@Dream_girllllll 2019 me bnaya tha per use 2020 me JB phli br lockdown lga tha tb se sai use krna start kia tha
1434883114199887872,,Mon Sep 06 14:16:07 +0000 2021,@WadeMouAla Hahahaaaa. I think Nagin caught Covid
1434881940709158912,,Mon Sep 06 14:11:28 +0000 2021,Study Finds Long COVID Is Less Likely After Breakthrough Infections https://t.co/u4B2dCQhAy
1434879405868949505,moody maihoonmoody deliveryinlahore comingsoon anytime anywhere deliveryservice customersatisfaction covid lifeasaan qualityservice,Mon Sep 06 14:01:23 +0000 2021,"Waiting for that one parcel that will fulfill your cravings?

Delivering sweets at your doorsteps in just few day.

#moody #maihoonmoody #deliveryinlahore #comingsoon #anytime #anywhere #deliveryservice #customersatisfaction #covid #lifeasaan #qualityservice https://t.co/7kTCibjRTB"
1434873628013776896,,Mon Sep 06 13:38:26 +0000 2021,@Angel_Saysss lockdown ha abi tu phr bi ho re 🤔
1434871525912588291,Covid19,Mon Sep 06 13:30:05 +0000 2021,"#Covid19 roundup: Pakistan records 3,613 fresh cases, 57 deaths in last 24 hours.
https://t.co/Q3xrb99PHt"
1434867302340734980,vaccines Pakistan Pfizer COVAX UnitedStates COVID19 Covid_19 coronavirus Vax2Pak,Mon Sep 06 13:13:18 +0000 2021,#vaccines are arriving! Over the next 10 days #Pakistan will receive 6.6million #Pfizer vaccine doses through the #COVAX facility.The #UnitedStates is the single largest contributor supporting COVAX efforts toward global #COVID19 vaccines access #Covid_19 #coronavirus #Vax2Pak 🇺🇸 https://t.co/Wv0JvB2uoh
1434866289412132864,,Mon Sep 06 13:09:16 +0000 2021,Black kurta is the anti virus of Begairti. https://t.co/bBPaGB2lvE
1434865453801906179,,Mon Sep 06 13:05:57 +0000 2021,@MissKarao_ Lockdown ha
1434864705584119812,,Mon Sep 06 13:02:58 +0000 2021,Is covid ki wja sy sb single marain gy!!
1434862723175796748,,Mon Sep 06 12:55:06 +0000 2021,@Rene_devries @ferozejamall @TorontoPolice So Canadians rebel against the  global pharma/ Covid mafia?
1434857373944909829,,Mon Sep 06 12:33:50 +0000 2021,Covid symptoms 😭😭
1434856652235231236,Endian Endia 6thSeptember,Mon Sep 06 12:30:58 +0000 2021,#Endian News Agencies (channels) are the only channels who are following the SOP’s of COVID and working 24/7 from #Endia..So most of the News are Homemade (Fake News) Reason behind .. they have no access to Afghanistan 😜 #6thSeptember
1434851047130939399,,Mon Sep 06 12:08:42 +0000 2021,@omar_quraishi coz no one is practically wearing mask these days so the odds of not catching the virus look pretty slim.
1434847138865979394,,Mon Sep 06 11:53:10 +0000 2021,"My friends asking me to give them treat, I'm giving them lockdown excuse, Alhamdulillah Bachat hogyi!! 😬"
1434845864107909123,,Mon Sep 06 11:48:06 +0000 2021,"Pakistanis tagging @Asad_Umar @OfficialNcoc &amp; @ImranKhanPTI and reporting how PTI politicians are  violating Covid-SOPs  during Cantonement Board Election Campaigns,especially when there is an alarming rise in COVID Cases across country &amp; lockdown is in place Be like! https://t.co/HDeMruMZIi"
1434844863061766148,,Mon Sep 06 11:44:08 +0000 2021,"Cases are starting to fall in some hard-hit Southern states, but nearly half of Americans are not fully vaccinated, allowing the Delta variant to persist. https://t.co/b8YV6cYQJz"
1434842169983049729,,Mon Sep 06 11:33:26 +0000 2021,@Rimshayie Covid
1434834611813732354,,Mon Sep 06 11:03:24 +0000 2021,"@hibba_hun Oh how,s you?👀 mene suna tha covid hua tha?"
1434831894387073025,,Mon Sep 06 10:52:36 +0000 2021,"@eemannasim_ @rabeehaadnan British council library, although tours are temporarily closed because of COVID."
1434823734821597185,Sindh Covid vaccination,Mon Sep 06 10:20:10 +0000 2021,"#Sindh mulls making #Covid #vaccination mandatory for banking, postal services https://t.co/N2aORy1OkY https://t.co/cBlnS7lvVC"
1434819447303331843,,Mon Sep 06 10:03:08 +0000 2021,"Europe is very concerned about women's rights in Afghanistan.
 Women's rights  activist in France, went to shopping centre without mask,breaking Covid-19 protocol. 
Had this video originated in Afghanistan or any muslim country ,would have been headlines on BBC,CNN. @union_europe https://t.co/g5FaJJF5p5"
1434816111346847749,,Mon Sep 06 09:49:53 +0000 2021,"@CryptoClash1 @vEmpiredigital COVID 19 has slowed down many economies around the world but as a crypto business, does it affect you negatively or positively? Are you still on track to achieve your goals or are you planning a new development?
@kawaiiswap @annie_khalid @adeel_ks7868585"
1434815764960358402,,Mon Sep 06 09:48:30 +0000 2021,"@CryptoClash1 @DeSpaceDefi COVID 19 has slowed down many economies around the world but as a crypto business, does it affect you negatively or positively? Are you still on track to achieve your goals or are you planning a new development?
@Yasir112345 @Muhamma05795951 @Arslanjavid7"
1434810653739470853,Pakistan COVID19,Mon Sep 06 09:28:12 +0000 2021,"I counted today, and only 1 out of 50 is wearing a mask. I don't know what to make from this. Why are we so reluctant to take responsibilites? If we only had played our roles, we could've been free of the COVID. But its going to stay here for long. #Pakistan #COVID19"
1434805438520954880,WorldCup PakistanZindabad WorldCup t20worldcup2021,Mon Sep 06 09:07:28 +0000 2021,"You'll always remain in our hearts. #WorldCup team selection will not effect our love for you..
#PakistanZindabad #WorldCup #t20worldcup2021 https://t.co/9CSdUCeSx8"
1434804464305721348,,Mon Sep 06 09:03:36 +0000 2021,"Since WOT is officially over, new agenda of next decades is climate change, social liberty and Covid. My advice to main stream DAs and SEs to get diplomas or degree in social sciences and environment. After this year's UNSC meet; watch global media's focus for clues."
1434795495222923264,,Mon Sep 06 08:27:57 +0000 2021,@martamc00 @jimincIoud I hope you will get as good as new soon (pun intended). The lingering effects of covid do last a few months &amp; vaccine can also cause the covid symptoms but I believe it does get better with time. Just relax &amp; don’t take in to you head to much 💜💜💜
1434789989091577857,coronavirus,Mon Sep 06 08:06:05 +0000 2021,"Due to government’s strategy to impose smart lockdown to control spread of #coronavirus, the number of casualties and positive cases has fallen. https://t.co/Z1rJ0y0xuW"
1434782439621242883,COVID ER Intern,Mon Sep 06 07:36:05 +0000 2021,"Can finally call myself a frontline worker during #COVID and be proud of it 💪❤
#ER #Intern"
1434782173274464256,,Mon Sep 06 07:35:01 +0000 2021,"Editors-in-Chief of key medical journals warn that climate action can’t wait for the covid-19 pandemic.
https://t.co/BZbHqx1BBL"
1434781847385427970,,Mon Sep 06 07:33:44 +0000 2021,Dropped sister off for uni last night. Her journey was also weird because if COVID but luckily her travel was pretty short and easy too because it was literally just a direct flight to AD. Can imagine it being much more stressfull if she was going to a small town far away.
1434781843472199681,,Mon Sep 06 07:33:43 +0000 2021,"I first went to uni abroad at 22 last year. Was still daunting because of COVID (and my unis dorm situation is quite messed up) but was lucky that flights to London are pretty easy and I had plenty of relatives there, otherwise I can understand it being a nightmare. https://t.co/86HvA9l8f4"
1434775031842754560,,Mon Sep 06 07:06:39 +0000 2021,"@ThreshedThought You can expect any thing from intellectuals of India, who’s scientists believe that cow dung and urine can heal covid &amp; cancer and their ancient people surgically replaced human head with that of a monkey thereby creating their god."
1434774876225740801,,Mon Sep 06 07:06:01 +0000 2021,@MAsadAlii Lockdown barh jai😓😓😓😓
1434773806455918597,,Mon Sep 06 07:01:46 +0000 2021,I know of an elite school where a teacher was forced to attend school despite being covid positive herself. The impunity doesn’t end. https://t.co/Q8Sb7SckyD
1434773581729255426,Brazil Argentina Covid Paki,Mon Sep 06 07:00:53 +0000 2021,"RT @ETribuneSports: Uproar as #Brazil v #Argentina clash abandoned following #Covid controversy

Brazilian health officials took to the field to object three Argentine players who they say broke quarantine rules

Read more: https://t.co/iJilbOTG8U https://t.co/VdrGigW1Kc #Paki…"
1434773560829136897,etribune latest news Pakistan,Mon Sep 06 07:00:48 +0000 2021,"In a statement, the health ministry stated that various world health bodies have recommended alternative drugs to Actemra in view of the global shortage of medicine.
#etribune #latest #news 

https://t.co/Rk5K06GyVc #Pakistan"
1434770389889167363,,Mon Sep 06 06:48:12 +0000 2021,Punjab Tightens COVID-19 Restrictions in 15 Cities https://t.co/rh8EZqkJwE via @Voice of Punjab https://t.co/c2szaVuoZP
1434769008465780742,,Mon Sep 06 06:42:42 +0000 2021,Zong 4G partners with Sehat Kahani to provide Free e-consultation sessions during the COVID-19 Pandemic https://t.co/ywII9v8OCW
1434768475533283330,,Mon Sep 06 06:40:35 +0000 2021,"A colleague who recently recovered from COVID speaks of how he is valuing every single breath he takes.

Never take anything for granted."
1434764253878235139,,Mon Sep 06 06:23:49 +0000 2021,Fauci names new COVID-19 variant health officials are ‘keeping an eye on’ https://t.co/IAQAvsyvb3
1434761449004482560,,Mon Sep 06 06:12:40 +0000 2021,"@_safiamahmood I know more than a 100 people in my extended circle who have died soon after the vaccine,contracted covid after  2 shots&amp;still died,suffered severe reactions inlcuding stroke,paralysis &amp; continued myocarditis,but the average brain size of a vac follower remains blindly compliant."
1434760839807049729,,Mon Sep 06 06:10:15 +0000 2021,@Arsal_hameed7 Yes. Although he’s Covid positive but he’s feeling fine Alhumdulilah.
1434760273970311173,PakistanDefenceDay PakistanZindabad personalcareproducts COVID socialdistancing washyourhands staysafe stayhealthy,Mon Sep 06 06:08:00 +0000 2021,"Defence Day Sale

Flat 25% OFF on Personal &amp; Home Care Products
2nd Sep - 30 Sep

For Orders
Whats App: +92-322-4900065
Email: homegoods@waleedtech.com.pk 

#PakistanDefenceDay #PakistanZindabad #personalcareproducts
#COVID #socialdistancing #washyourhands #staysafe #stayhealthy https://t.co/MjcSNVppsP"
1434758615940964357,,Mon Sep 06 06:01:25 +0000 2021,"@NidaKirmani Its a one week lockdown and apparently for in person classes mostly. Malls, parks, super markets are all open."
1434758434646380545,,Mon Sep 06 06:00:41 +0000 2021,@Khaaksaar__k @rawbaeyaa The beautiful Haveli of Mian Yousaf Salli the cultural man of Lahore ❤️ Artistic qawali nights in this haveli before Covid wera a vibe!!
