ID,Tags,Created At,Text
1420164163666591751,,Tue Jul 27 23:28:16 +0000 2021,"@umar_aziz_khan @NiazMurtaza2 @VirkSh786 @Fallibilist1 @Sabbandkardo Mr. Niaz only believes IMF data, they give for FY only. There is no logic even in comparing FY19 since it has nothing to do with COVID-19, which is what PM's comments were about. FY19 included only because Mr. Niaz wanted 3 years to be compared. India didn't have a BOP crisis."
1420162016271028224,,Tue Jul 27 23:19:44 +0000 2021,"What about class 10 and class 12? 
Covid won't kill them?
@ncoc.
It's always about circumstances, not about being unfair."
1420152885581647875,,Tue Jul 27 22:43:27 +0000 2021,"This kid from my old neighbourhood passed away due to post-covid complications.Practically saw him grow up playing on the streets.He was the only child of his parents.Lifes unfair man. One night you go to bed with countless dreams in your eyes, next morning youre gone in seconds"
1420133060213977090,,Tue Jul 27 21:24:41 +0000 2021,"Everybody take the week off, Wall Street firm tells staff https://t.co/62XZTknWh0 

It's an unusual move intended to recognize employees and avoid burnout from the physical and mental pressure of the COVID-19 pandemic and the frenetic pace of dealmaking."
1420132957675835393,,Tue Jul 27 21:24:16 +0000 2021,"A friend’s 4 years old niece is covid positive. 

He is also tested positive along with his parents and other family members.

Be careful, wear mask, get vaccinated Asap"
1420130806278852612,,Tue Jul 27 21:15:43 +0000 2021,"My friend his family and his 4 years old niece got covid.. with Indian variant (delta) symptoms. 

deadliest headache, fever and stomach disorder. https://t.co/AX1lUZL44X"
1420127527079657476,,Tue Jul 27 21:02:41 +0000 2021,"Due to Covid, Number of Jobless people have risen drastically all over the world and Prices of Commodities rose up, making life of the people more difficult. Here in Pakistan Media is painting the situation otherwise and misguiding the public https://t.co/lXP0ktDD0D"
1420127187311734788,,Tue Jul 27 21:01:20 +0000 2021,"What's promising is that Expected Economic Conditions (EEC) has shown the biggest jump of 10.21% from May. The EEC is at higher levels now (47.77) than Jul-18 (46.6).

May was impacted by lockdown so that's one factor. The other seems to be the economic recovery gathering steam. https://t.co/05djA7RC2V"
1420125391142981637,,Tue Jul 27 20:54:12 +0000 2021,@Chinamission2un @unamidnews @UNPeacekeeping @_AfricanUnion @AfricanUnionUN China gave Chinese virus to the world and Mother nature gave flood to China...Goes around Comes around.
1420124675280080896,,Tue Jul 27 20:51:21 +0000 2021,COVID not going away any time soon in the US or India. The US because of right-winger stupidity and India because of incompetence. I hope we fare better. 🤞
1420117796160253960,Update NYT,Tue Jul 27 20:24:01 +0000 2021,"#Update ""As Infections Rise, C.D.C. Urges Some Vaccinated Americans to Wear Masks Again"" by BY APOORVA MANDAVILLI via #NYT https://t.co/hsTP1gLQRh"
1420117453250641922,,Tue Jul 27 20:22:40 +0000 2021,"@Bhuut_ Alhumduillah, it's great to hear that. Make sure to maintain a good diet because post covid weakness is so painful. Prayers for you and the family."
1420112928150278151,NCOC Shafqatmehmood Coronaviruspakistan 28Jul,Tue Jul 27 20:04:41 +0000 2021,"Cancel the exams or postpone the exams till the covid situation is in control.
#NCOC
#Shafqatmehmood 
#Coronaviruspakistan 
#28Jul"
1420111835605479435,NCOC cancelExamsSaveStudent 28Jul,Tue Jul 27 20:00:20 +0000 2021,"Plzz Sir @Shafqat_Mahmood cancel the exams of 9,10,11.
9,11 ki promotion or 10 ko SAG de dein Covid itna barh gaya hai.
#NCOC 
#cancelExamsSaveStudent 
#28Jul"
1420105713666330624,,Tue Jul 27 19:36:01 +0000 2021,@acidi_ty @Antee_Virus Fb ker do .i am so close to 400
1420105325852741634,,Tue Jul 27 19:34:28 +0000 2021,@Yaarfaadu Bro get your covid test done
1420102948525326339,,Tue Jul 27 19:25:01 +0000 2021,Covid strikes again. Today's T20 game vs Sri Lanka has been halted. Might be played tomorrow now.
1420096716896878593,,Tue Jul 27 19:00:16 +0000 2021,@NiazMurtaza2 @VirkSh786 @mobeen_hameed @tradingpassion2 @Sabbandkardo @dawn_com @murtaza @dawn_com This guy @NiazMurtaza2 writes columns for you but does poor research and types factually incorrect things. He claimed FY20 GDP growth projection only took into account one week of lockdown but PES 2019-20 clearly says it took the impact of COVID-19 for the full FY. https://t.co/5AwdaSzsGk
1420088363185369090,,Tue Jul 27 18:27:04 +0000 2021,Can we get rid of this fucking Covid in this life....  Wasted our two years of life... Can we get the compensation against these years...😫😫
1420088326699331585,Covid_19,Tue Jul 27 18:26:55 +0000 2021,"What's the status of delta variant in Lahore? Is it spreading as fast as it is in Karachi? 

#Covid_19"
1420086810001256457,,Tue Jul 27 18:20:54 +0000 2021,"Trending FOX BUSINESS News: Over $1T in COVID federal funds unspent: GAO The Government Accountability Office (GAO) estimates that more than $1 trillion in federal coronavirus funds have not been spent, a new report shows. https://t.co/crdh9tRyqc … https://t.co/crdh9tRyqc"
1420085026407043080,,Tue Jul 27 18:13:48 +0000 2021,"Warning!! Increase in Delta Virus Patients | 10pm News Headlines 
https://t.co/XdwvpUKo6V https://t.co/Szg3VfyyNj"
1420084742972743684,exams2021,Tue Jul 27 18:12:41 +0000 2021,"#exams2021
Everyone, remember to pray for good news in tomorrow's meeting,
Extension of holidays and cancellation of exams are going to be discussed due to high rise in Covid-19 Delta. Hopefully decision will be in our favour IA"
1420080404346904578,,Tue Jul 27 17:55:26 +0000 2021,"‼Along with vaccination and masks, it is important to remember that ventilation is key in preventing spread of Covid-19‼ https://t.co/Y5GYcK0X2S"
1420079341426429956,,Tue Jul 27 17:51:13 +0000 2021,@SAPK2021 @Olive_Witch @Thepenetrator_ Bro meri ek colleague covid lab me data entry krti hai. Wo job nhi krna chahti kyu k uss k bachy hyn. But husband kharcha nhi deta. Abb wo kya kry. Bht se cases aesy hyn. Issi liye females independent hony ko prefer kr rhi hyn. Taky jhagry na hon. Just bcoz of male behaviour
1420078415550504961,,Tue Jul 27 17:47:32 +0000 2021,@VoiceOfValor @Asaadakbarkhan That’s not how it was said. He said it’s not doable on Covid OCR samples and has to be done in specialized labs like CDC “etc”! He didn’t need to mention those labs for every country
1420078231131197449,PTIGovernment LetUsWork EndLockdownNow,Tue Jul 27 17:46:48 +0000 2021,"Covid isn't dangerous than poverty
Poverty kills humanity, due to closed educational institutes many teachers are jobeless, many newly graduated facing troubles 
We need to work,  Let us work please #PTIGovernment
Please follow these hashtags ⬇️
#LetUsWork
#EndLockdownNow https://t.co/ntJlgzYxlm"
1420078228752982017,,Tue Jul 27 17:46:48 +0000 2021,As a citizen whose family has gotten covid and lost someone to it...I simply request the gouverment to do whatever is necessary to keep the virus under cantrol... Even if it means postponing the exams and going into lock down. We keep on making the same mistakes. We need to learn
1420078224441319429,,Tue Jul 27 17:46:47 +0000 2021,"Closing malls and schools may help, but are the officials so dumb to not even understand that during board exams, 100 of students gather and expose themselves and their families to the virus. We do not have the resources to deal with a full on wave of virus again for the 4th time"
