ID,Tags,Created At,Text
1438652751802781704,,Thu Sep 16 23:55:19 +0000 2021,@a_stray_bird @KaleechBaig download this app now and save other 11 months of life also. https://t.co/O8Pbz3xq53
1438644694687309824,,Thu Sep 16 23:23:18 +0000 2021,@Abdur10121819 Snell short book se parh lo q ye BD k chakr me pary ho bchy.. save ur energies
1438628358942826501,,Thu Sep 16 22:18:23 +0000 2021,"@Khawajasaad29 Obviously, 2019-20 would show job losses due to COVID-19 so I mean the surveys after that, 2020-21 and those that follow."
1438621485611036677,,Thu Sep 16 21:51:05 +0000 2021,"Everyone please pray for her, she is currently recovering from covid, get well soon 🌸 @TheKomalShahid"
1438614224213889032,mukhtara,Thu Sep 16 21:22:13 +0000 2021,@SHABAZGIL Sir needs acknowledgement from govt of Pakistan for proud moment. Got best covid film award from hollywood for short film #mukhtara. Thanks🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰 https://t.co/S0kSCMuzzQ
1438613624004792320,mukhtara NCOC,Thu Sep 16 21:19:50 +0000 2021,@Asad_Umar sir proud moment for Pakistan. Won best covid film award from hollywood for the short film #mukhtara out of 120 countries of the world. #NCOC needs to acknowledge the efforts. Thanks https://t.co/MfZxDJVhLJ
1438611969343426563,,Thu Sep 16 21:13:16 +0000 2021,"@umar_aziz_khan @Abid_PMLN @Asad_Umar In 2016, there were still many other avenues to collect taxes besides fuel. Govt has higher tax target every year but they don't try to achieve that with higher taxes on petrol every year. This means they do have other avenues. COVID-19 restricted economic activity and reduced"
1438609881171382274,,Thu Sep 16 21:04:58 +0000 2021,"@umar_aziz_khan @Abid_PMLN @Asad_Umar Yes, price matters for common people but if govt uses petrol taxes as a crutch, it will not broaden the tax net. That is my main issue and same applies if PTI does it outside of the COVID-19 context."
1438609052121149442,,Thu Sep 16 21:01:40 +0000 2021,"@umar_aziz_khan @Abid_PMLN @Asad_Umar Again, COVID-19 affected period can't be picked for a comparison with non-COVID-19 period. If we were charging too high during COVID-19, our global ranking would be worse, not better. Meaning, we were still charging less. Context matters. And yes it is flexible but that is what"
1438608837557342208,,Thu Sep 16 21:00:49 +0000 2021,The cases are rising once again. I don't know why they are not visible in the statistics anymore but almost  everyone is covid positive in my family and friends circle. Please follow all the SOPs and get vaccinated ASAP
1438608482891087875,,Thu Sep 16 20:59:25 +0000 2021,@umar_aziz_khan @Abid_PMLN @Asad_Umar Was there COVID-19 in 2016? No. End of story.
1438607410411851786,,Thu Sep 16 20:55:09 +0000 2021,"@umar_aziz_khan @Abid_PMLN @Asad_Umar Govt didn't have to collect around 20 per litre in 2016, if the tax target was far lower and they had opportunities to get tax from elsewhere. With COVID-19 restrictions, options are restricted. Unless govt says we are moving towards EVs and we will intentionally make petrol"
