ID,Tags,Created At,Text
1389346469333897216,,Mon May 03 22:29:45 +0000 2021,@XHNews A tremendous wave of covid-19 more ferocious is about to hit Middle East. The Arab nations should tackle the situation before its to late!
1389343730310815745,SAGsOrResignShafqatSb,Mon May 03 22:18:52 +0000 2021,"#SAGsOrResignShafqatSb
Now at such times when brazilian and canadian version of COVID, which has 60% of fatality rate, has been found in Pakistan. The gov is still firm on taking exams. 
#cancelexamspakistan2021 
@ImranKhanPTI @Shafqat_Mahmood"
1389340840762486786,,Mon May 03 22:07:23 +0000 2021,are you a virus? cause mein tere naal viyah corona
1389331641194237958,SAGsOrResignShafqatSb,Mon May 03 21:30:50 +0000 2021,"#SAGsOrResignShafqatSb
Now at such times when brazilian and canadian version of COVID, which has 60% of fatality rate, has been found in Pakistan. The gov is still firm on taking exams. 
#cancelexamspakistan2021 
@ImranKhanPTI @Shafqat_Mahmood"
1389300398649917448,SAGsOrResignShafqatSb cancelexamspakistan2021,Mon May 03 19:26:41 +0000 2021,"#SAGsOrResignShafqatSb
Now at such times when brazilian and canadian version of COVID, which has 60% of fatality rate, has been found in Pakistan. The gov is still firm on taking exams. 
#cancelexamspakistan2021 
@ImranKhanPTI @Shafqat_Mahmood"
1389295719383699457,,Mon May 03 19:08:06 +0000 2021,"Very serious situation, India's Covid-19 patients are struggling to get treated. But being in hospital brings a new kind of terror
https://t.co/jjtgirr4yh"
1389282415105900544,,Mon May 03 18:15:14 +0000 2021,"@CarloDallapicc1 @apoorva_nyc Carlo .. there isn't any documentation available

If you or anyone you know has got COVID.. especially those who suffered through the symptoms.. then their natural immunity is more than adequate to protect them from severe re-infection &amp; in many cases re-infections altogether"
1389281803605725186,,Mon May 03 18:12:48 +0000 2021,"@samas777 @apoorva_nyc Most of those Docs took the vaccines.. which throws one's natural immunity off the rails

If one has already had covid.. you better let your natural immunity stay as it is.. don't interfere with it using the mRNA or adenovirus vaccine.. it is more harmful than beneficial"
1389281252260278272,,Mon May 03 18:10:36 +0000 2021,"@apoorva_nyc This point is also pretty much baseless

Skeptics of natural immunity have so far been totally unable to provide enough data to prove vaccine immunity is better than natural immunity at preventing severe covid.

So.. please do give some data"
1389271895627997186,,Mon May 03 17:33:25 +0000 2021,are you a virus? cause mein tere naal viyah corona
1389267459639754754,,Mon May 03 17:15:48 +0000 2021,are you a virus? cause mein tere naal viyah corona
1389266691180335111,,Mon May 03 17:12:45 +0000 2021,are you a virus? cause mein tere naal viyah corona
1389248018218508289,IPL2021,Mon May 03 15:58:33 +0000 2021,"Yes ipl shouldn't be stopped &amp; every stakeholder including BCCI will never want it to postponed BUT its happening in a very dangerous situation.

COVID has braked in their team bubbles and they are not ready to stop it, putting every player &amp; official into risk is crime #IPL2021"
1389213414401134598,,Mon May 03 13:41:02 +0000 2021,"And kangna ranaut is saying people are dying not because of lack of oxygen and medical infrastructure.. they are simply dying because of virus.. So don't blame modi🤡🤡
What a appreciative statement by her!! 👏🤣🤣🤣 https://t.co/qsONk8w8qJ"
1389212773138247682,BreakingNews IPL2021 IPL2021 KKRvsRCB SRHvMI CovidIndia Cricket,Mon May 03 13:38:30 +0000 2021,"#BreakingNews #IPL2021
Major Update from IPL after 5 Covid Cases , One more Australian leaves #IPL2021
#KKRvsRCB 
#SRHvMI #CovidIndia #Cricket"
1389180081315135488,IPL2021 CSK cricket,Mon May 03 11:28:35 +0000 2021,"JUST IN: Three non-playing members of CSK test positive for covid-19.

#IPL2021 #CSK #cricket"
1389179582457257987,NewsAlert KKRvsRCB cricket IPL2021,Mon May 03 11:26:36 +0000 2021,"#NewsAlert : 5 groundsmen at Kotla have tested positive for Covid-19.
#KKRvsRCB
#cricket
#IPL2021"
1389166120809246720,,Mon May 03 10:33:07 +0000 2021,"Quetta takes lead in highest  positivity rate of Covid 19 with 23 percent. 
this strain is highly dangerous. 
COVID 19. https://t.co/ciWZUj67iZ"
1389155158349787136,Quetta covid19 Pakistan PTIGovernment,Mon May 03 09:49:33 +0000 2021,"This happens when markets are closed at 6pm daily and after 2 days of complete closure that too near eid
I actually dont understand by this are they trying to stop the spread of covid or they are planning to bring the peak
Shit policies
#Quetta #covid19 #Pakistan #PTIGovernment https://t.co/B8CRyMeof1"
1389144490913452043,,Mon May 03 09:07:10 +0000 2021,"During the pandemic, In a semi-lockdown crisis, our heart goes out for the best creators &amp; the nation's assets, “Labours.” 

CEO Mr. Farman Zarkoon urged everyone to follow the SOPs strictly &amp; lookout for #Labours, #Dailywagers who need your help. 

#1stMay #LabourDay #Pakistan https://t.co/lK6jFI2f2U"
1389094284284989441,,Mon May 03 05:47:40 +0000 2021,"Quetta takes lead in highest  positivity rate of Covid 19 with 23 percent. 
this strain is highly dangerous. 
COVID 19. https://t.co/JqgDGiRdOr"
1389089651491749888,,Mon May 03 05:29:15 +0000 2021,"@AmbassadorSadiq Here both sides people are being killed from hunger have no money to run the life you are closing the border. please, for the sake of Allah furthermore don't kill us by these kinds of baseless and shameful decision.
As you kill us by hunger let us kill by covid 19."
1389082520025763844,,Mon May 03 05:00:55 +0000 2021,when this virus is over i still want some of you to stay away from me
1389044489076056065,,Mon May 03 02:29:48 +0000 2021,"@INFANTRY28 Many businessmen donated last year in pm covid relief fund, that amount is still not used in fact no update given on that fund"
1389018826650570752,Covid_19,Mon May 03 00:47:49 +0000 2021,"My COVID-19 test came back positive and #Covid_19 is crazily spreading all over Pakistan. We all need to be ready, boost our immune system, and focus more on our diet than on sanitization."
